Grupo;Situação;Ano Formação;Líder;Instituição;Unidade;Área predominante;UF;Repercussão;Linhas de Pesquisa;Instituições Parceiras;Indicadores de RH;link
Grupo de Pesquisa em Sistemas Distribuídos Inteligentes;Certificado;2005;Francisco José da Silva e Silva;Universidade Federal do Maranhão - UFMA;Centro Tecnológico;Ciências Exatas e da Terra, Ciência da Computação;MA;O grupo de pesquisa em sistemas distribuídos inteligentes foi criado com o objetivo de promover a pesquisa e inovação tecnológica na área de sistemas computacionais distribuídos que combinem o uso de inteligência computacional. Este grupo conta com um considerável portfólio de projetos de pesquisa e de inovação tecnológica, parcerias e colaborações tanto locais, quanto nacionais e internacionais. A atuação de seus membros têm contribuído significativamente para a formação de mão de obra especializada em suas linhas de pesquisa a nível de doutorado, mestrado e graduação e publicam regularmente em importantes periódicos e congressos especializados em Ciência da Computação. O grupo se destaca pelo desenvolvimento de middleware e aplicações nas áreas de sistemas distribuídos e inteligência computacional, com ênfase na internet das coisas (IoT) e cidades inteligentes.;{"Nome":Ciência de Dados e Aprendizagem de Máquina,"Q_Estudantes":2,"Q_Pesquisadores":3}|{"Nome":Engenharia de Software,"Q_Estudantes":4,"Q_Pesquisadores":2}|{"Nome":Inteligência Artificial e Sistemas Multiagentes,"Q_Estudantes":0,"Q_Pesquisadores":3}|{"Nome":Redes de Computadores,"Q_Estudantes":0,"Q_Pesquisadores":1}|{"Nome":Segurança em Computação,"Q_Estudantes":0,"Q_Pesquisadores":3}|{"Nome":Sistemas Distribuídos e Móveis,"Q_Estudantes":5,"Q_Pesquisadores":6};{"Nome":Universidade Federal de São Paulo,"Sigla":UNIFESP,"UF":SP}|{"Nome":Instituto de Matemática e Estatística,"Sigla":USP,"UF":SP}|{"Nome":Departamento de Ciência da Computação,"Sigla":UA,"UF":AM}|{"Nome":Universität Stuttgart,"Sigla":US,"UF":}|{"Nome":Departamento de Informática,"Sigla":INF,"UF":RJ}|{"Nome":Departamento de Informática Aplicada,"Sigla":UNIRIO,"UF":RJ};{"Formação acadêmica":Doutorado,"Pesquisadores":11,"Estudantes":2,"Técnicos":0,"Estrangeiros":0,"Total":13}|{"Formação acadêmica":Mestrado,"Pesquisadores":0,"Estudantes":3,"Técnicos":0,"Estrangeiros":0,"Total":3}|{"Formação acadêmica":Especialização,"Pesquisadores":0,"Estudantes":1,"Técnicos":0,"Estrangeiros":0,"Total":1}|{"Formação acadêmica":Graduação,"Pesquisadores":0,"Estudantes":2,"Técnicos":0,"Estrangeiros":0,"Total":2}|{"Formação acadêmica":Outros,"Pesquisadores":0,"Estudantes":1,"Técnicos":0,"Estrangeiros":0,"Total":1};http://dgp.cnpq.br/dgp/espelhogrupo/9301132122426662
Grupo de Pesquisa em Sistemas e Computação (GPESC);Certificado - Não-atualizado há mais de 12 meses;2018;Gilvan Martins Durães ;Instituto Federal de Educação, Ciência e Tecnologia Baiano - IFBAIANO;IF Baiano - Campus Catu;Ciências Exatas e da Terra, Ciência da Computação;BA;O grupo GPESC realiza pesquisas na área da tecnologia da informação e comunicação, de forma multidisciplinar, buscando integrar a academia e a comunidade com a intenção de promover soluções inovadoras e desenvolvimento científico.;{"Nome":Engenharia de Software,"Q_Estudantes":0,"Q_Pesquisadores":1}|{"Nome":Computação Aplicada e Multidisciplinar,"Q_Estudantes":8,"Q_Pesquisadores":5}|{"Nome":Geotecnologias,"Q_Estudantes":0,"Q_Pesquisadores":4}|{"Nome":Gestão do Conhecimento,"Q_Estudantes":0,"Q_Pesquisadores":1}|{"Nome":Redes Avançadas,"Q_Estudantes":0,"Q_Pesquisadores":2}|{"Nome":Robótica,"Q_Estudantes":1,"Q_Pesquisadores":1}|{"Nome":Sistemas Inteligentes,"Q_Estudantes":0,"Q_Pesquisadores":2};{"Nome":Perbras Empresa Brasileira de Perfurações,"Sigla":PERBRAS,"UF":BA};{"Formação acadêmica":Doutorado,"Pesquisadores":3,"Estudantes":0,"Técnicos":0,"Estrangeiros":0,"Total":3}|{"Formação acadêmica":Mestrado,"Pesquisadores":3,"Estudantes":0,"Técnicos":0,"Estrangeiros":0,"Total":3}|{"Formação acadêmica":Mestrado Profissional,"Pesquisadores":2,"Estudantes":0,"Técnicos":0,"Estrangeiros":0,"Total":2}|{"Formação acadêmica":Especialização,"Pesquisadores":0,"Estudantes":0,"Técnicos":1,"Estrangeiros":0,"Total":1}|{"Formação acadêmica":Graduação,"Pesquisadores":0,"Estudantes":5,"Técnicos":0,"Estrangeiros":0,"Total":5}|{"Formação acadêmica":Ensino Médio (2o grau),"Pesquisadores":0,"Estudantes":3,"Técnicos":0,"Estrangeiros":0,"Total":3}|{"Formação acadêmica":Outros,"Pesquisadores":0,"Estudantes":1,"Técnicos":0,"Estrangeiros":0,"Total":1};http://dgp.cnpq.br/dgp/espelhogrupo/593067
Grupo de Pesquisa em Sistemas e Controle;Certificado - Não-atualizado há mais de 12 meses;2021;Eduardo Lenz Cesar ;Instituto Tecnológico de Aeronáutica - ITA;;Engenharias, Engenharia Elétrica;SP;O Grupo de Pesquisa em Sistemas e Controle é formado por professores e pesquisadores do Departamento de Sistemas e Controle, Divisão de Engenharia Eletrônica, Instituto Tecnológico de Aeronáutica (ITA) e do Instituto de Aeronáutica e Espaço (IAE), ambos pertencentes ao Departamento de Ciência e Tecnologia Aeroespacial (DCTA), Força Aérea Brasileira (FAB).;{"Nome":Controle de Sistemas Aeroespaciais,"Q_Estudantes":0,"Q_Pesquisadores":4}|{"Nome":Controle de Sistemas Industriais e de Bioengenharia,"Q_Estudantes":0,"Q_Pesquisadores":10};;{"Formação acadêmica":Doutorado,"Pesquisadores":11,"Estudantes":0,"Técnicos":1,"Estrangeiros":0,"Total":12};http://dgp.cnpq.br/dgp/espelhogrupo/697213
Grupo de Pesquisa em Sistemas Elétricos (GSE);Certificado - Não-atualizado há mais de 12 meses;2021;Marconni Freitas Barroso Ribeiro Gonçalves ;Instituto Federal de Pernambuco - IFPE;Instituto Federal de Pernambuco - Campus Pesqueira;Engenharias, Engenharia Elétrica;PE;;{"Nome":Acionamentos Elétricos,"Q_Estudantes":1,"Q_Pesquisadores":4}|{"Nome":Automação Residencial e Industrial,"Q_Estudantes":1,"Q_Pesquisadores":4}|{"Nome":Digitalização de Sistemas Elétricos,"Q_Estudantes":1,"Q_Pesquisadores":4}|{"Nome":Inteligência Artificial (IA),"Q_Estudantes":1,"Q_Pesquisadores":3}|{"Nome":Internet das Coisas (IoT),"Q_Estudantes":1,"Q_Pesquisadores":3}|{"Nome":Projetos Eletromecânicos,"Q_Estudantes":0,"Q_Pesquisadores":4};;{"Formação acadêmica":Doutorado,"Pesquisadores":3,"Estudantes":0,"Técnicos":0,"Estrangeiros":0,"Total":3}|{"Formação acadêmica":Mestrado,"Pesquisadores":1,"Estudantes":0,"Técnicos":0,"Estrangeiros":0,"Total":1}|{"Formação acadêmica":Graduação,"Pesquisadores":0,"Estudantes":3,"Técnicos":1,"Estrangeiros":0,"Total":4}|{"Formação acadêmica":Ensino Profissional de nível técnico,"Pesquisadores":0,"Estudantes":1,"Técnicos":0,"Estrangeiros":0,"Total":1};http://dgp.cnpq.br/dgp/espelhogrupo/746435
Grupo de Pesquisa em Sistemas Elétricos (GSEL);Certificado;2022;Rafael Mendonça Rocha Barros;Instituto Federal de Pernambuco - IFPE;Instituto Federal de Pernambuco - Campus Garanhuns;Engenharias, Engenharia Elétrica;PE;O principal objetivo do GSEL é o desenvolvimento de pesquisas em temas estratégicos para o setor elétrico, tais como a digitalização, descarbonização e descentralização do setor. Também é objetivo do GSEL o estabelecimento de parcerias com empresas de engenharia para o desenvolvimento de soluções tecnológicas, bem como para formação de mão de obra especializada em temas de interesse da indústria.;{"Nome":Fontes renováveis e sistemas de conversão de energia,"Q_Estudantes":4,"Q_Pesquisadores":2}|{"Nome":Análise e Modelagem de Sistemas Elétricos,"Q_Estudantes":2,"Q_Pesquisadores":1}|{"Nome":Aplicações de Ciência de Dados para Soluções em Sistemas Elétricos,"Q_Estudantes":0,"Q_Pesquisadores":1}|{"Nome":Cidades Inteligentes e Indústria 4.0,"Q_Estudantes":1,"Q_Pesquisadores":2}|{"Nome":Eficiência e Qualidade da Energia Elétrica,"Q_Estudantes":0,"Q_Pesquisadores":2}|{"Nome":Monitoramento e Diagnóstico de Equipamentos Elétricos,"Q_Estudantes":0,"Q_Pesquisadores":2};;{"Formação acadêmica":Doutorado,"Pesquisadores":4,"Estudantes":0,"Técnicos":0,"Estrangeiros":0,"Total":4}|{"Formação acadêmica":Graduação,"Pesquisadores":0,"Estudantes":9,"Técnicos":0,"Estrangeiros":0,"Total":9}|{"Formação acadêmica":Ensino Profissional de nível técnico,"Pesquisadores":0,"Estudantes":0,"Técnicos":3,"Estrangeiros":0,"Total":3};http://dgp.cnpq.br/dgp/espelhogrupo/768885
Grupo de Pesquisa em Sistemas Inteligentes;Certificado;2010;Geraldo Luis Bezerra Ramalho;Instituto Federal do Ceará - IFCE;Instituto Federal do Ceará - Campus Fortaleza;Engenharias, Engenharia Elétrica;CE;Desenvolvimento de inovações científicas e tecnológicas aplicadas às áreas de Automação Industrial, Controle e Eficiência Energética. Contribuir para a melhoria contínua dos processos e plantas industriais, atendendo às necessidades regionais e ao crescimento do parque industrial da região. Tem contribuído para a formação de profissionais especializados no desenvolvimento de sistemas de controle, processos automáticos e uso eficiente de energia no nível de graduação e pós-graduação.;{"Nome":Controle Aplicado ao Processamento de Energia e Eficiência Energética,"Q_Estudantes":0,"Q_Pesquisadores":6}|{"Nome":Desenvolvimento de Produtos Assistido por Modelos,"Q_Estudantes":0,"Q_Pesquisadores":2}|{"Nome":Visão computacional e inteligência artificial aplicados a sistemas embarcados e robótica,"Q_Estudantes":2,"Q_Pesquisadores":6};;{"Formação acadêmica":Doutorado,"Pesquisadores":9,"Estudantes":0,"Técnicos":0,"Estrangeiros":0,"Total":9}|{"Formação acadêmica":Mestrado,"Pesquisadores":1,"Estudantes":0,"Técnicos":1,"Estrangeiros":0,"Total":2}|{"Formação acadêmica":Graduação,"Pesquisadores":0,"Estudantes":2,"Técnicos":0,"Estrangeiros":0,"Total":2};http://dgp.cnpq.br/dgp/espelhogrupo/39051
Grupo de Pesquisa em Sistemas Inteligentes;Certificado;2018;Elloá Barreto Guedes da Costa;Universidade do Estado do Amazonas - UEA;;Ciências Exatas e da Terra, Ciência da Computação;AM;O Grupo de Pesquisa em Sistemas Inteligentes congrega pesquisadores e estudantes das áreas de Computação e afins que desenvolvem soluções de vanguarda para problemas de domínios diversos utilizando métodos, técnicas e tecnologias da Ciência dos Dados, Aprendizagem de Máquina e Inteligência Artificial. Soluções desenvolvidas pelos integrantes deste grupo sob a forma de aplicações e publicações de natureza técnico-científica abrangem aspectos ligados ao apoio ao diagnóstico de agravos de saúde, previsão de variáveis meteorológicas, monitoramento de redes sociais, recomendação de informação, internet das coisas, dentre outros. O Grupo de Pesquisa em Sistemas Inteligentes contribui de maneira contínua para: (1) elaboração de soluções inovadoras, aptas a fomentarem um diferencial estratégico em diversos cenários, (2) parcerias para consolidação de projetos de Pesquisa & Desenvolvimento, (3) formação de recursos humanos em diversos níveis (iniciação científica, graduação e pós-graduação), e;{"Nome":Análise de sentimentos e mineração de opiniões,"Q_Estudantes":2,"Q_Pesquisadores":1}|{"Nome":Aprendizado de máquina (Machine Learning),"Q_Estudantes":6,"Q_Pesquisadores":4}|{"Nome":Ciência dos Dados,"Q_Estudantes":1,"Q_Pesquisadores":5}|{"Nome":Computação Ubíqua e Pervasiva,"Q_Estudantes":0,"Q_Pesquisadores":1}|{"Nome":Inteligência Artificial,"Q_Estudantes":1,"Q_Pesquisadores":1};;{"Formação acadêmica":Doutorado,"Pesquisadores":4,"Estudantes":0,"Técnicos":0,"Estrangeiros":0,"Total":4}|{"Formação acadêmica":Mestrado,"Pesquisadores":2,"Estudantes":0,"Técnicos":0,"Estrangeiros":0,"Total":2}|{"Formação acadêmica":Graduação,"Pesquisadores":0,"Estudantes":7,"Técnicos":0,"Estrangeiros":0,"Total":7}|{"Formação acadêmica":Outros,"Pesquisadores":0,"Estudantes":3,"Técnicos":0,"Estrangeiros":0,"Total":3};http://dgp.cnpq.br/dgp/espelhogrupo/358110
Grupo de Pesquisa em Soluções Tecnológicas - GoTec;Certificado;2017;Kaio Alexandre da Silva;Instituto Federal de Educação Ciência e Tecnologia de Rondônia - IFRO;;Ciências Exatas e da Terra, Ciência da Computação;RO;;{"Nome":Administração de Sistemas de Informação,"Q_Estudantes":0,"Q_Pesquisadores":7}|{"Nome":Aplicação de Inteligência Computacional,"Q_Estudantes":7,"Q_Pesquisadores":7}|{"Nome":Banco de Dados e Recuperação da Informação,"Q_Estudantes":1,"Q_Pesquisadores":5}|{"Nome":Bioinformática e Inteligência Artificial,"Q_Estudantes":5,"Q_Pesquisadores":2}|{"Nome":Fundamentos da Teoria da Computação,"Q_Estudantes":1,"Q_Pesquisadores":4}|{"Nome":Informática na Educação,"Q_Estudantes":7,"Q_Pesquisadores":9}|{"Nome":Regulação e novas tecnologias,"Q_Estudantes":0,"Q_Pesquisadores":3}|{"Nome":Tecnologia da Informação Aplicada ao Agronegócio,"Q_Estudantes":3,"Q_Pesquisadores":2};;{"Formação acadêmica":Doutorado,"Pesquisadores":7,"Estudantes":0,"Técnicos":0,"Estrangeiros":0,"Total":7}|{"Formação acadêmica":Mestrado,"Pesquisadores":5,"Estudantes":1,"Técnicos":0,"Estrangeiros":0,"Total":6}|{"Formação acadêmica":Mestrado Profissional,"Pesquisadores":2,"Estudantes":0,"Técnicos":0,"Estrangeiros":0,"Total":2}|{"Formação acadêmica":Especialização,"Pesquisadores":2,"Estudantes":0,"Técnicos":0,"Estrangeiros":0,"Total":2}|{"Formação acadêmica":Graduação,"Pesquisadores":0,"Estudantes":7,"Técnicos":0,"Estrangeiros":0,"Total":7}|{"Formação acadêmica":Ensino Profissional de nível técnico,"Pesquisadores":0,"Estudantes":2,"Técnicos":0,"Estrangeiros":0,"Total":2}|{"Formação acadêmica":Ensino Médio (2o grau),"Pesquisadores":0,"Estudantes":12,"Técnicos":0,"Estrangeiros":0,"Total":12};http://dgp.cnpq.br/dgp/espelhogrupo/258403
Grupo de Pesquisa em Tecnologia da Informação e Comunicação - GPTIC;Certificado;2014;Vanderlei Freitas Junior;Instituto Federal Catarinense - IF-Catarinense;Campus Sombrio;Ciências Exatas e da Terra, Ciência da Computação;SC;;{"Nome":Cidades Inteligentes,"Q_Estudantes":0,"Q_Pesquisadores":1}|{"Nome":Inteligência Artificial,"Q_Estudantes":0,"Q_Pesquisadores":2}|{"Nome":Redes de Computadores e Sistemas Distribuídos,"Q_Estudantes":0,"Q_Pesquisadores":4}|{"Nome":Segurança Computacional,"Q_Estudantes":0,"Q_Pesquisadores":2}|{"Nome":Tecnologia e Redes de Computadores,"Q_Estudantes":1,"Q_Pesquisadores":6}|{"Nome":Tecnologias Educacionais,"Q_Estudantes":0,"Q_Pesquisadores":5};;{"Formação acadêmica":Doutorado,"Pesquisadores":7,"Estudantes":0,"Técnicos":0,"Estrangeiros":0,"Total":7}|{"Formação acadêmica":Mestrado,"Pesquisadores":8,"Estudantes":0,"Técnicos":0,"Estrangeiros":0,"Total":8}|{"Formação acadêmica":Especialização,"Pesquisadores":0,"Estudantes":0,"Técnicos":1,"Estrangeiros":0,"Total":1}|{"Formação acadêmica":Outros,"Pesquisadores":0,"Estudantes":1,"Técnicos":0,"Estrangeiros":0,"Total":1};http://dgp.cnpq.br/dgp/espelhogrupo/70609
Grupo de Pesquisa em Tecnologias da Informação e Comunicação;Certificado;2015;Andrei de Souza Inácio;Instituto Federal de Santa Catarina - IFSC;Instituto Federal de Santa Catarina - Campus Gaspar;Ciências Exatas e da Terra, Ciência da Computação;SC;;{"Nome":Aplicações de inteligencia artificial,"Q_Estudantes":1,"Q_Pesquisadores":3}|{"Nome":Bioinformática,"Q_Estudantes":0,"Q_Pesquisadores":2}|{"Nome":Engenharia de Software,"Q_Estudantes":0,"Q_Pesquisadores":1}|{"Nome":Processamento de Linguagem Natural,"Q_Estudantes":1,"Q_Pesquisadores":1}|{"Nome":Redes de Computadores,"Q_Estudantes":0,"Q_Pesquisadores":4}|{"Nome":Sistemas Embarcados,"Q_Estudantes":0,"Q_Pesquisadores":5}|{"Nome":Tecnologia Educacional,"Q_Estudantes":2,"Q_Pesquisadores":3};;{"Formação acadêmica":Doutorado,"Pesquisadores":5,"Estudantes":0,"Técnicos":0,"Estrangeiros":0,"Total":5}|{"Formação acadêmica":Mestrado,"Pesquisadores":5,"Estudantes":0,"Técnicos":0,"Estrangeiros":0,"Total":5}|{"Formação acadêmica":Mestrado Profissional,"Pesquisadores":1,"Estudantes":0,"Técnicos":0,"Estrangeiros":0,"Total":1}|{"Formação acadêmica":Graduação,"Pesquisadores":0,"Estudantes":0,"Técnicos":1,"Estrangeiros":0,"Total":1}|{"Formação acadêmica":Ensino Médio (2o grau),"Pesquisadores":0,"Estudantes":3,"Técnicos":2,"Estrangeiros":0,"Total":5};http://dgp.cnpq.br/dgp/espelhogrupo/175718
Grupo de Pesquisa em Tecnologias da Informação e Comunicação na Amazônia -GPTICAM;Certificado;2011;Klenilmar Lopes Dias;Instituto Federal do Amapá - IFAP;;Ciências Exatas e da Terra, Ciência da Computação;AP;;{"Nome":Gestão,tecnologia,inovação,"Q_Estudantes":0,"Q_Pesquisadores":2}|{"Nome":Inteligência Artificial,"Q_Estudantes":12,"Q_Pesquisadores":3}|{"Nome":Desenvolvimento de Sistemas Mecatrônicos e Robótica Educacional, Projeto Mini Baja e Aerodesign, Projeto da Casa Inteligente, Projeto de Atuadores com Memória de Forma,"Q_Estudantes":4,"Q_Pesquisadores":3}|{"Nome":Engenharia de Redes de Telecomunicações,"Q_Estudantes":1,"Q_Pesquisadores":1}|{"Nome":Engenharia de Software,"Q_Estudantes":3,"Q_Pesquisadores":4}|{"Nome":Formação docente e práticas pedagógicas,"Q_Estudantes":4,"Q_Pesquisadores":7}|{"Nome":Inovação metodológica e tecnológica,"Q_Estudantes":6,"Q_Pesquisadores":3}|{"Nome":Machine Learning Aplicado em Redes de Computadores,"Q_Estudantes":2,"Q_Pesquisadores":2}|{"Nome":O uso das TDICs na Educação a Distancia e Presencial,"Q_Estudantes":6,"Q_Pesquisadores":5}|{"Nome":Tecnologia Assistiva,"Q_Estudantes":5,"Q_Pesquisadores":5};{"Nome":Universidade Federal de Minas Gerais,"Sigla":UFMG,"UF":MG};{"Formação acadêmica":Doutorado,"Pesquisadores":3,"Estudantes":0,"Técnicos":0,"Estrangeiros":0,"Total":3}|{"Formação acadêmica":Mestrado,"Pesquisadores":4,"Estudantes":0,"Técnicos":0,"Estrangeiros":0,"Total":4}|{"Formação acadêmica":Mestrado Profissional,"Pesquisadores":3,"Estudantes":1,"Técnicos":0,"Estrangeiros":0,"Total":4}|{"Formação acadêmica":MBA,"Pesquisadores":1,"Estudantes":0,"Técnicos":0,"Estrangeiros":0,"Total":1}|{"Formação acadêmica":Especialização,"Pesquisadores":1,"Estudantes":0,"Técnicos":1,"Estrangeiros":0,"Total":2}|{"Formação acadêmica":Graduação,"Pesquisadores":1,"Estudantes":9,"Técnicos":0,"Estrangeiros":0,"Total":10}|{"Formação acadêmica":Outros,"Pesquisadores":0,"Estudantes":9,"Técnicos":0,"Estrangeiros":0,"Total":9};http://dgp.cnpq.br/dgp/espelhogrupo/8560431640265369
Grupo de pesquisa em tecnologias e mecanização agrícola;Certificado;2021;Amélia Laísy do Nascimento;Universidade Federal Rural de Pernambuco - UFRPE;;Ciências Agrárias, Engenharia Agrícola;PE;Esse grupo de pesquisa visa contribuir para a formação de pesquisadores da Universidade Federal Rural de Pernambuco com possíveis colaboradores de outras instituições. Assim como promover atividades fora da sala de aula permitindo que os estudantes possam expandir seus conhecimentos e outros aspectos relacionados com a formação continuada do discente na área de tecnologias, máquinas, mecânica e mecanização agrícola. Os objetivos dos trabalhos desenvolvidos envolvem a busca por aumento de produtividade ou eficiência mecânica, ou a diminuição de custos e impactos ambientais.;{"Nome":Agricultura de precisão,"Q_Estudantes":3,"Q_Pesquisadores":6}|{"Nome":Agricultura digital,"Q_Estudantes":4,"Q_Pesquisadores":6}|{"Nome":Máquinas, mecânica e mecanização agrícola,"Q_Estudantes":0,"Q_Pesquisadores":6}|{"Nome":Projeto e ensaios de máquinas agrícolas,"Q_Estudantes":0,"Q_Pesquisadores":6};;{"Formação acadêmica":Doutorado,"Pesquisadores":5,"Estudantes":0,"Técnicos":0,"Estrangeiros":0,"Total":5}|{"Formação acadêmica":Mestrado,"Pesquisadores":1,"Estudantes":2,"Técnicos":0,"Estrangeiros":0,"Total":3}|{"Formação acadêmica":Graduação,"Pesquisadores":0,"Estudantes":3,"Técnicos":0,"Estrangeiros":0,"Total":3};http://dgp.cnpq.br/dgp/espelhogrupo/703933
Grupo de Pesquisa em Tecnologias Emergentes e Computacionais;Certificado;2015;Odette Mestrinho Passos;Universidade Federal do Amazonas - UFAM;;Ciências Exatas e da Terra, Ciência da Computação;AM;;{"Nome":Inteligência Artificial,"Q_Estudantes":1,"Q_Pesquisadores":2}|{"Nome":Controle e Automação, Sistemas Embarcados e Robótica,"Q_Estudantes":13,"Q_Pesquisadores":6}|{"Nome":Engenharia de Fatores Humanos e Usabilidade,"Q_Estudantes":0,"Q_Pesquisadores":2}|{"Nome":Engenharia de Software e Desenvolvimento de Sistemas,"Q_Estudantes":11,"Q_Pesquisadores":12}|{"Nome":Informática na Educação e Tecnologias Educacionais,"Q_Estudantes":2,"Q_Pesquisadores":9}|{"Nome":Melhoria do Processo de Software,"Q_Estudantes":0,"Q_Pesquisadores":3}|{"Nome":Otimização, Algoritmos e Complexidade Computacional,"Q_Estudantes":0,"Q_Pesquisadores":2}|{"Nome":Redes de Computadores,"Q_Estudantes":0,"Q_Pesquisadores":2}|{"Nome":Segurança e Auditoria da Informação,"Q_Estudantes":0,"Q_Pesquisadores":3}|{"Nome":Sistemas de Informação,"Q_Estudantes":2,"Q_Pesquisadores":8}|{"Nome":Tecnologia Verde,"Q_Estudantes":0,"Q_Pesquisadores":1};;{"Formação acadêmica":Doutorado,"Pesquisadores":7,"Estudantes":0,"Técnicos":0,"Estrangeiros":0,"Total":7}|{"Formação acadêmica":Mestrado,"Pesquisadores":7,"Estudantes":4,"Técnicos":1,"Estrangeiros":0,"Total":12}|{"Formação acadêmica":Especialização,"Pesquisadores":1,"Estudantes":0,"Técnicos":0,"Estrangeiros":0,"Total":1}|{"Formação acadêmica":Graduação,"Pesquisadores":1,"Estudantes":21,"Técnicos":1,"Estrangeiros":0,"Total":23}|{"Formação acadêmica":Ensino Médio (2o grau),"Pesquisadores":0,"Estudantes":1,"Técnicos":0,"Estrangeiros":0,"Total":1}|{"Formação acadêmica":Outros,"Pesquisadores":0,"Estudantes":3,"Técnicos":0,"Estrangeiros":0,"Total":3};http://dgp.cnpq.br/dgp/espelhogrupo/177203
